ive,(Sele,t Preferred / NY)       2NZTV           NATI,L
-15,evel,erm  (NY)               FNZTW,L
-15,(Elit,Preferred/NY)          FCompulife Historical Data - Ma,y
201,,June 9# 2012Product Code   Company Code,
Prod,,CategoryOCNC           OCCI,
ULT,10 -,0 Year Term               3OMWJ           OHIN,
Fle,s VII,- 10 Year Plus            3OMWN,
Ter,(P+ S,per Pfd / R+ Select)      3OMYJ,
Fle,s VII,- 10 Year                 3OMYN,
Ter,uper,fd/ R+ Select)            3ONWJ,
Fle,s VII,- 15 Year Plus            4,
Fle,s VII,- 20 Year Plus            5ONWN,
Ter,(P+ S,per Pfd / R+ Select)      4,
Ter,(P+ S,per Pfd / R+ Select)      5ONYJ,
Fle,s VII,- 15 Year                 4,
Fle,s VII,- 20 Year                 5ONYN,
Ter,uper,fd / R+ Select)           4,
Ter,uper,fd / R+ Select)           5OXFO           OXFO,
Ass,ncial,Expense Whole Life        8PAAL           PACK,
Pac,- An,ual Renewable Term        1,
Pac,- 10,ear Renewable             3,
Pac,- 20,ear Renewable             5PAAN,
Pac,- AR,(Preferred Plus)         1,
Pac,- 10,ear (Preferred Plus)      3,
Pac,- 20,ear (Preferred Plus)      5PAAS,
Pac,- AR,(Super Preferred)        1,
Pac,- 10,ear (Super Pfd)           3,
Pac,- 20,ear (Super Pfd)           5PACL           PACL,
Pac,Annua,Renewable Term           1,
Pac,0 Yea,Renewable                3,
Pac,0 Yea,Renewable                5PACN,
Pac,ART (,referred Plus)            1,
Pac,0 Yea,(Preferred Plus)         3,
Pac,0 Yea,(Preferred Plus)         5PACS,
Pac,ART (,uper Preferred)           1,
Pac,0 Yea,(Super Preferred)        3,
Pac,0 Yea,(Super Preferred)        5PAGI           PACI,
Ten,,3PAIC,
One,Plus,1PANA           PANA,
5-Y,erm,2PANP,
Sen,s 10,(Preferred Plus)          3,
Sen,s 20,(Preferred Plus)          5PANS,
Sen,s 10,10-Year Term             3,
Sen,s 20,20-Year Term             5PATN,
10-,Term,3PAUL           PAUL,
Sel,Year,Term                      1,
Sel,10 Ye,r Term                    3PAWL           PACL,
Pac,0 Yea,Renewable  (WA)          3,
Pac,0 Yea,Renewable  (WA)          5PAWN,
Pac,0 Yea,(Pfd Plus / WA)          3,
Pac,0 Yea,(Pfd Plus / WA)          5PAWS,
Pac,0 Yea,(Super Pfd / WA)         3,
Pac,0 Yea,(Super Pfd / WA)         5PAXP           PANA,
Sen,s 20/,0  (Preferred Plus)       FPAXS,
Sen,s 20/,0 - 20-Year Term          FPENB           PENN,
Gua,Year,erm (Preferred Best)      3Compulife Historical Data -,M
ay 2,,June 9# 2012Product Code   Company Code,
Pr,,Category,
G,5 Yea,Term (Preferred Best)      4,
G,0 Yea,Term (Preferred Best)      5PENC,
G,0 Yea,Term                       3,
G,5 Yea,Term                       4,
G,0 Yea,Term                       5PENP,
G,0 Yea,Term (Preferred Plus)      3,
G,5 Yea,Term (Preferred Plus)      4,
G,0 Yea,Term (Preferred Plus)      5PGNC,
G,rotec,ion UL - gtd to 121         8PGNP,
G,rotec,ion UL - gtd to 121 P+      8PNEI           PRIP,
3,(WA,7PNEP,
3,(Su,er/WA)                      7PNMI,
3,(MD,7PNMP,
3,(Su,er/MD)                      7PPDC           PRUC,
U,with,NLG to 121 (75K-249K)       8,
U,with,NLG to 100 (75K-249K)       E,
U,w/NL,to 121 - 1 Pay (75K)       O,
U,w/NL,to 121 - 20 Pay (75k)      R,
U,w/NL,to 121 - 10 Pay (75k)      SPPDS,
U,with,NLG   (75K-249K/Plus)       8,
U,with,NLG   (75K-249K/Plus)       E,
U,w/NL,to 121 - (75K/Plus)        O,
U,w/NL,to 121 - (75K/Plus)        R,
U,w/NL,to 121 - (250K/Plus)       SPPEC,
U,with,NLG to 121 (250K-999K)      8,
U,with,NLG to 100 (250K-999K)      E,
U,w/NL,to 121 - 1 Pay (250K)      O,
U,w/NL,to 121 - 20 Pay (250)      R,
U,w/NL,to 121 - 10 Pay (250)      SPPES,
U,with,NLG   (250K-999K/Plus)      8,
U,with,NLG   (250K-999K/Plus)      E,
U,w/NL,to 121 - (250K/Plus)       O,
U,w/NL,to 121 - (250K/Plus)       R,
U,w/NL,to 121 - (250K/Plus)       SPPFC,
T,al 10,(<250K PruXpress ONLY)      3,
T,al 15,(<250K PruXpress ONLY)      4,
T,al 20,(<250K PruXpress ONLY)      5,
T,al 30,(<250K PruXpress ONLY)      7,
U,with,NLG to 121  (1000K+)        8,
U,with,NLG to 100  (1000K+)        E,
U,w/NL,to 121 - 1 Pay ($1m)       O,
U,w/NL,to 121 - 20 Pay ($1m)      R,
U,w/NL,to 121 - 10 Pay ($1m)      SPPFS,
T,al 10,(P+ Best / R+ NS+)          3,
T,al 15,(P+ Best / R+ NS+)          4,
T,al 20,(P+ Best / R+ NS+)          5,
T,al 30,(P+ Best / R+ NS+)          7,
U,with,NLG   (1000K / Plus)        8,
U,with,NLG   (1000K / Plus)        E,
U,w/NL,to 121 - ($1m/Plus)        O,
U,w/NL,to 121 - ($1m/Plus)        RCompulife Historical Data,-
May,,June 9# 2012Product Code   Company Co,d
e,e,Category,
,or w/,LG to 121 - ($1m/Plus)        SPPUC,
,10,<250K PruXpress ONLY/WA)      3,
,15,<250K PruXpress ONLY/WA)      4,
,20,<250K PruXpress ONLY/WA)      5,
,30,<250K PruXpress ONLY/WA)      7,
,turn,f Premium Term 15             J,
,turn,f Premium Term 20             K,
,turn,f Premium Term 30             MPPUS,
,10,P+ Best / R+ NS+ / WA)        3,
,15,P+ Best / R+ NS+ / WA)        4,
,20,P+ Best / R+ NS+ / WA)        5,
,30,P+ Best / R+ NS+ / WA)        7,
,P 15,(P+ Best / R+ NS+)            J,
,P 20,(P+ Best / R+ NS+)            K,
,P 30,(P+ Best / R+ NS+)            MPPWC,
,tial,0 (<250K PruXpress / WA)      3,
,tial,5 (<250K PruXpress / WA)      4,
,tial,0 (<250K PruXpress / WA)      5,
,tial,0 (<250K PruXpress / WA)      7PPWS,
,tial,0 (P+ Best / R+ NS+ /WA)      3,
,tial,5 (P+ Best / R+ NS+ /WA)      4,
,tial,0 (P+ Best / R+ NS+ /WA)      5,
,tial,0 (P+ Best / R+ NS+ /WA)      7PPYC           PRUJ,
,10,NY/<250K PruXpress ONLY)      3,
,15,NY/<250K PruXpress ONLY)      4,
,20,NY/<250K PruXpress ONLY)      5,
,30,NY/<250K PruXpress ONLY)      7,
,or wi,h NLG to 121 (250K-999K)      8,
,or w/,LG to 121 - 1 Pay (250K)      O,
,or w/,LG to 121 - 20 Pay (250)      R,
,or w/,LG to 121 - 10 Pay (250)      SPPYS,
,10,NY / P+ Best / R+ NS+)        3,
,15,NY/ P+ Best / R+ NS+)         4,
,20,NY / P+ Best / R+ NS+)        5,
,30,NY/P+ Best / R+ NS+)          7,
,or wi,h NLG   (250K-999K/Plus)      8,
,or w/,LG to 121 - (250K/Plus)       O,
,or w/,LG to 121 - (250K/Plus)       R,
,or w/,LG to 121 - (250K/Plus)       SPRAJ           PROA,
,m - 1,Year                         3,
,m - 1,Year                         4,
,m - 2,Year                         5,
,m - 2,Year                         6PRAK,
,m - 1,Year  (Super Preferred)      3,
,m - 1,Year  (Super Preferred)      4,
,m - 2,Year  (Super Preferred)      5,
,m - 2,Year  (Super Preferred)      6PRCI           PRIN,
,rm,3,
,rm,4,
,rm,5,
,rm,7Compulife Historical Dat,a
- M,,June 9# 2012Product Code   Company,C
ode,ame,Category,
,l Lif,Protector IV                   8PRCP,
,Term,(Super)                         3,
,Term,(Super)                         4,
,Term,(Super)                         5,
,Term,(Super)                         7,
,l Lif,Protector IV  (Super)          8PRDI,
,l Lif,Protector IV  ($1m+)           8               PRIP,
,Term,3,
,Term,4,
,Term,5,
,Term,7PRDP           PRIN,
,l Lif,Protector IV (Super/$1m+)      8               PRIP,
,Term,(Super)                         3,
,Term,(Super)                         4,
,Term,(Super)                         5,
,Term,(Super)                         7PREI,
,l Lif,Protector IV                   8PREP,
,l Lif,Protector IV  (Super)          8PRES           PRES,
,ed Is,ue Whole Life Insurance         PPRFI           PRIP,
,l Lif,Protector IV  ($1m+)           8PRFP,
,l Lif,Protector IV (Super/$1m+)      8PRIM           PRIM,
,dvant,ge - 10 Year                    3,
,dvant,ge - 15 Year                    4,
,dvant,ge - 20 Year                    5,
,dvant,ge - 35 Year                    FPRIN,
,dvant,ge - 35 Year  (age 35+)         FPRIP,
,dvant,ge - 10 Year  (Pfd Plus)        3,
,dvant,ge - 15 Year  (Pfd Plus)        4,
,dvant,ge - 20 Year  (Pfd Plus)        5,
,dvant,ge - 35 Year  (Pfd Plus)        FPRIQ,
,dvant,ge - 35 Year  (age 35+/P+)      FPRMI,
,dvant,ge - 25 Year                    FPRMP,
,dvant,ge - 25 Year  (Pfd Plus)        FPRTA           PRTC,
,rm II,- 10 Year                       3,
,rm II,- 15 Year                       4,
,rm II,- 20 Year                       5PRTB,
,0 Yea,(Pf Select# R+ Std+)           3,
,5 Yea,(Pf Select# R+ Std+)           4,
,0 Yea,(Pf Select# R+ Std+)           5PRTC,
,0 Yea,(P+)                           3,
,5 Yea,(P+)                           4,
,0 Yea,(P+)                           5PRTM           PRIM,
,dvant,ge - 30 Year                    FPRTP,
,dvant,ge - 30 Year  (Pfd Plus)        FPRUC           PRUC,
,te 10,(<250K PruXpress ONLY)         3,
,te 15,(<250K PruXpress ONLY)         4,
,te 20,(<250K PruXpress ONLY)         5,
,te 30,(<250K PruXpress ONLY)         7,
,WorkL,fe 65                           TPRUS,
,te 10,(P+ Best / R+ NS+)             3,
,te 15,(P+ Best / R+ NS+)             4Compulife Historical D,a
ta -,,June 9# 2012Product Code   Compan,y
Cod,Name,Category,
,lite,0  (P+ Best / R+ NS+)             5,
,lite,0  (P+ Best / R+ NS+)             7,
,m Wor,Life 65  (P+/R+)                  TPRXA           PRTC,
,Term,I - 10/5 Year                     FPRXB,
,10/5,Year (Pf Select# R+ Std+)         FPRXC,
,10/5,Year (P+)                         FPSXA,
,Term,I - 20/5 Year                     FPSXB,
,15/5,Year (Pf Select# R+ Std+)         FPSXC,
,15/5,Year (P+)                         FPTML           PROT,
,-T -,0 Year No Lapse UL  (NV)          3,
,-T -,5 Year No Lapse UL  (NV)          4,
,-T -,0 Year No Lapse UL  (NV)          5,
,-T -,5 Year No Lapse UL  (NV)          6,
,-T -,0 Year No Lapse UL  (NV)          7PTMP,
,-T -,0 Year No Lapse  (Super Pfd)      3,
,-T -,5 Year No Lapse  (Super Pfd)      4,
,-T -,0 Year No Lapse  (Super Pfd)      5,
,-T -,5 Year No Lapse  (Super Pfd)      6,
,-T -,0 Year No Lapse  (Super Pfd)      7PTPL,
,-T -,0 Year No Lapse UL                3,
,-T -,5 Year No Lapse UL                4,
,-T -,0 Year No Lapse UL                5,
,-T -,5 Year No Lapse UL                6,
,-T -,0 Year No Lapse UL                7PTPP,
,-T -,0 Year No Lapse  (Super Pfd)      3,
,-T -,5 Year No Lapse  (Super Pfd)      4,
,-T -,0 Year No Lapse  (Super Pfd)      5,
,-T -,5 Year No Lapse  (Super Pfd)      6,
,-T -,0 Year No Lapse  (Super Pfd)      7PTVL,
,tive,entennial G II UL                 8,
,nial,II UL - to age 80                A,
,nial,II UL - to age 85                B,
,nial,II UL - to age 90                C,
,nial,II UL - to age 95                D,
,nial,II UL - to age 100               E,
,nial,II UL - to age 105               G,
,nial,II UL - to age 110               H,
,tive,entennial G II - Single Pay       O,
,tive,entennial G II UL -pay to 65      Q,
,tive,entennial G II UL - 20 Pay        R,
,tive,entennial G II UL - 10 Pay        S,
,nial,II UL - to age 65                T,
,nial,II UL - to age 70                U,
,nial,II UL - to age 75                VPTVP,
,tive,entennial G II UL (Select)        8,
,nial,II UL - to age 80  (P+)          A,
,nial,II UL - to age 85  (P+)          B,
,nial,II UL - to age 90  (P+)          C,
,nial,II UL - to age 95  (P+)          D,
,nial,II UL - to age 100  (P+)         E,
,nial,II UL - to age 105  (P+)         GCompulife Historical,
Data,,June 9# 2012Product Code   Comp,a
ny C,ct Na,e                            Category,
,ennia,G II UL - to age 110  (P+)         H,
,ectiv,Centennial G II (Select 1pay)      O,
,ectiv,Centennial G II (Select p65)       Q,
,ectiv,Centennial G II  (Select 20p)      R,
,ectiv,Centennial G II  (Select 10p)      S,
,ennia,G II UL - to age 65  (P+)          T,
,ennia,G II UL - to age 70  (P+)          U,
,ennia,G II UL - to age 75  (P+)          VPTXA           PRT,C
,l Ter,I - 15/5 Year                      FPTXB,
,- 15/,Year (Pf Select# R+ Std+)          FPTXC,
,- 15/,Year (P+)                          FPVLL           PRO,T
,re-T,10 Year No Lapse UL  (OR)          3,
,re-T,15 Year No Lapse UL  (OR)          4,
,re-T,20 Year No Lapse UL  (OR)          5,
,re-T,25 Year No Lapse UL  (OR)          6,
,re-T,30 Year No Lapse UL  (OR)          7PVLP,
,re-T,10 Year No Lapse  (Super Pfd)      3,
,re-T,15 Year No Lapse  (Super Pfd)      4,
,re-T,20 Year No Lapse  (Super Pfd)      5,
,re-T,25 Year No Lapse  (Super Pfd)      6,
,re-T,30 Year No Lapse  (Super Pfd)      7PVTA           PRT,C
,l Ter,I - 10 Year                        3,
,l Ter,I - 15 Year                        4,
,l Ter,I - 20 Year                        5PVTB,
,- 10,ear (Pf Select# R+ Std+)            3,
,- 15,ear (Pf Select# R+ Std+)            4,
,- 20,ear (Pf Select# R+ Std+)            5PVTC,
,- 10,ear (P+)                            3,
,- 15,ear (P+)                            4,
,- 20,ear (P+)                            5PVXA,
,l Ter,I - 10/5 Year                      FPVXB,
,- 10/,Year (Pf Select# R+ Std+)          FPVXC,
,- 10/,Year (P+)                          FPWXA,
,l Ter,I - 20/5 Year                      FPWXB,
,- 20/,Year (Pf Select# R+ Std+)          FPWXC,
,- 20/,Year (P+)                          FPYUC           PRU,J
,rotec,or with NLG to 121 (75K-249K)       8,
,rotec,or w/NLG to 121 - 1 Pay (75K)       O,
,rotec,or w/NLG to 121 - 20 Pay (75k)      R,
,rotec,or w/NLG to 121 - 10 Pay (75k)      SPYUS,
,rotec,or with NLG   (75K-249K/Plus)       8,
,rotec,or w/NLG to 121 - (75K/Plus)        O,
,rotec,or w/NLG to 121 - (75K/Plus)        R,
,rotec,or w/NLG to 121 - (250K/Plus)       SPYYC,
,Esse,tial 10 (NY/<250K PruXpress)        3,
,Esse,tial 15 (NY/<250K PruXpress)        4,
,Esse,tial 20 (NY/<250K PruXpr ONLY)      5,
,Esse,tial 30 (NY/<250K PruXpress)        7,
,rotec,or with NLG to 121  (1000K+)        8,
,ife R,turn of Premium Term 15             J,
,ife R,turn of Premium Term 20             KCompulife Historic,a
l Da,12,June 9# 2012Product Code   Co,m
pany,duct,ame                            Category,
,uLife,Return of Premium Term 30             M,
,Prot,ctor w/NLG to 121 - 1 Pay ($1m)       O,
,Prot,ctor w/NLG to 121 - 20 Pay ($1m)      R,
,Prot,ctor w/NLG to 121 - 10 Pay ($1m)      SPYYS,
,rm Es,ential 10 (NY /P+ Best / R+ NS+)      3,
,rm Es,ential 15 (NY /P+ Best / R+ NS+)      4,
,rm Es,ential 20 (NY /P+ Best / R+ NS+)      5,
,rm Es,ential 30 (NY /P+ Best / R+ NS+)      7,
,Prot,ctor with NLG   (1000K / Plus)        8,
,uLife,ROP 15  (P+ Best / R+ NS+)            J,
,uLife,ROP 20  (P+ Best / R+ NS+)            K,
,uLife,ROP 30  (P+ Best / R+ NS+)            M,
,Prot,ctor w/NLG to 121 - ($1m/Plus)        O,
,Prot,ctor w/NLG to 121 - ($1m/Plus)        R,
,Prot,ctor w/NLG to 121 - ($1m/Plus)        SPZXA           P,R
TC,vel T,rm II - 20/5 Year                     FPZXB,
,II -,0/5 Year (Pf Select# R+ Std+)         FPZXC,
,II -,0/5 Year (P+)                         FRDSP           R,E
LL,rmSma,t 10 - (P+ Super / R+ Select)         3,
,rmSma,t 15 - (P+ Super / R+ Select)         4,
,rmSma,t 20 - (P+ Super / R+ Select)         5,
,rmSma,t 25 - (P+ Super / R+ Select)         6,
,rmSma,t 30 - (P+ Super / R+ Select)         7RDSS,
,rmSma,t 10 - 10 Year Term                   3,
,rmSma,t 15 - 15 Year Term                   4,
,rmSma,t 20 - 20 Year Term                   5,
,rmSma,t 25 - 25 Year Term                   6,
,rmSma,t 30 - 30 Year Term                   7RFNS           R,E
LR,G Gua,anteed Death Benefit UL II NY         8,
,G GDB,L II NY - Pay to 100                  P,
,G GDB,L II - Pay to 65                      Q,
,G GDB,L II NY - 20 Pay                      R,
,G GDB,L II NY - 10 Pay                      SRFNT,
,G GDB,L II NY  Plus                         8,
,G GDB,L II NY - Pay to 100  (Plus)          P,
,G GDB,L II - Pay to 65  (Plus)              Q,
,G GDB,L II NY - 20 Pay  (Plus)              R,
,G GDB,L II NY - 10 Pay  (Plus)              SROTP           R,E
LL,G ROP,Endowment Term - 20 Year (P+/R+)      K,
,G ROP,Endowment Term - 25 Year (P+/R+)      L,
,G ROP,Endowment Term - 30 Year (P+/R+)      MROTS,
,G ROP,Endowment Term - 20 Year              K,
,G ROP,Endowment Term - 25 Year              L,
,G ROP,Endowment Term - 30 Year              MROYA           R,O
YA,yal A,vantage 10 - 10 Year Level Term       3,
,yal A,vantage 20 - 20 Year Level Term       5,
,yal A,vantage 30 - 30 Year Level Term       7,
,ighbo,s Simplified Issue Whole Life         8ROYP,
,yal A,vantage 10 - 10 Year  (Super)         3,
,yal A,vantage 20 - 20 Year  (Super)         5,
,yal A,vantage 30 - 30 Year  (Super)         7Compulife Histor,i
cal,2012,June 9# 2012Product Code,C
ompa,roduc,Name                            CategoryRWTP,
RELL,TermS,art 10 - (P+ Super / R+ Select/OR)      3,
,TermS,art 15 - (P+ Super / R+ Select/OR)      4,
,TermS,art 20 - (P+ Super / R+ Select/OR)      5,
,TermS,art 25 - (P+ Super / R+ Select/OR)      6,
,TermS,art 30 - (P+ Super / R+ Select/OR)      7RWTS,
,TermS,art 10 - 10 Year Term  (OR)             3,
,TermS,art 15 - 15 Year Term  (OR)             4,
,TermS,art 20 - 20 Year Term  (OR)             5,
,TermS,art 25 - 25 Year Term  (OR)             6,
,TermS,art 30 - 30 Year Term  (OR)             7RYNS,
RELR,TermS,art 10 - 10 Year Term  (NY)             3,
,TermS,art 15 - 15 Year Term  (NY)             4,
,TermS,art 20 - 20 Year Term  (NY)             5,
,TermS,art 25 - 25 Year Term  (NY)             6,
,TermS,art 30 - 30 Year Term  (NY)             7,
,ING R,P Endowment Term - 20 Year              K,
,ING R,P Endowment Term - 25 Year              L,
,ING R,P Endowment Term - 30 Year              MRYNT,
,TermS,art 10 - (P+ Super / R+ Select/NY)      3,
,TermS,art 15 - (P+ Super / R+ Select/NY)      4,
,TermS,art 20 - (P+ Super / R+ Select/NY)      5,
,TermS,art 25 - (P+ Super / R+ Select/NY)      6,
,TermS,art 30 - (P+ Super / R+ Select/NY)      7,
,ING R,P Endowment Term - 20 Year (P+/R+)      K,
,ING R,P Endowment Term - 25 Year (P+/R+)      L,
,ING R,P Endowment Term - 30 Year (P+/R+)      MSAFE,
SYME,Exper,-ART (Non-Smoker)                       1SAFS,
,Exper,-ART (Smoker)                           1SAGI,
SAGI,Plati,um Series 10                            3,
,Plati,um Series 20                            5,
,Plati,um Series 30                            7SAGP,
,Plati,um Series 10  (Super Pfd)               3,
,Plati,um Series 20  (Super Pfd)               5,
,Plati,um Series 30  (Super Pfd)               7SAIZ,
,Gold,eries 10 ZZ Term  (ages 66+)            3SAOE,
SAVE,T-10/,0 - 10 Year Term Guaranteed (OR)        3,
,T-15/,5 - 15 Year Term Guaranteed (OR)        4,
,T-20/,0 - 20 Year Term Guaranteed (OR)        5,
,T-25/,5 - 25 Year Term Guaranteed (OR)        6,
,T-30/,0 - 30 Year Term Guaranteed (OR)        7SAOP,
,T-10/,0 - 10 Year (P+ / R+ / OR)              3,
,T-15/,5 - 15 Year (P+ / R+ / OR)              4,
,T-20/,0 - 20 Year (P+ / R+ / OR)              5,
,T-25/,5 - 25 Year (P+ / R+ / OR)              6,
,T-30/,0 - 30 Year (P+ / R+ / OR)              7SAVE,
,T-10/,0 - 10 Year Term Guaranteed 10          3,
,T-15/,5 - 15 Year Term Guaranteed 15          4,
,T-20/,0 - 20 Year Term Guaranteed 20          5,
,T-25/,5 - 25 Year Term Guaranteed 25          6,
,T-30/,0 - 30 Year Term Guaranteed 30          7SAVP,
,T-10/,0 - 10 Year (P+ / R+)                   3Compulife Hist,o
rica,y 201,June 9# 2012Product Code,
Com,Prod,ct Name                            Category,
,T-1,/15 - 15 Year (P+ / R+)                   4,
,T-2,/20 - 20 Year (P+ / R+)                   5,
,T-2,/25 - 25 Year (P+ / R+)                   6,
,T-3,/30 - 30 Year (P+ / R+)                   7SAZI,
SA,Gol,Series 10 ZZ Term                        3,
,Gol,Series 20 ZZ Term                        5,
,Gol,Series 30 ZZ Term                        7,
,Pla,inum Series -No Lapse Universal Life      8SAZS,
,Pla,inum Series -No Lapse UL  (Std Plus)      8SECP,
SE,Adv,ntage Elite Term - 5 Year (Plus)          2,
,Adv,ntage Elite Term - 10 Year (Plus)         3,
,Adv,ntage Elite Term - 15 Year (Plus)         4,
,Adv,ntage Elite Term - 20 Year (Plus)         5,
,Adv,ntage Elite Term - 30 Year (Plus)         7SECU,
,Adv,ntage Elite Term Life - 5 Year            2,
,Adv,ntage Elite Term Life - 10 Year           3,
,Adv,ntage Elite Term Life - 15 Year           4,
,Adv,ntage Elite Term Life - 20 Year           5,
,Adv,ntage Elite Term Life - 30 Year           7SEDE,
SE,ING,Guaranteed Death Benefit UL II (AL)       8,
,ING,GDBUL II - Pay to 100  (AL)               P,
,ING,GDBUL II NY - Pay to 65  (AL)             Q,
,ING,GDBUL II - 20 Pay  (AL)                   R,
,ING,GDBUL II - 10 Pay  (AL)                   SSEDP,
,ING,Guaranteed Death Benefit UL II  Plus      8,
,ING,GDBUL II - Pay to 100  (Plus/AL)          P,
,ING,GDBUL II NY - Pay to 65  (Plus/AL)        Q,
,ING,GDBUL II - 20 Pay  (Plus/AL)              R,
,ING,GDBUL II - 10 Pay  (Plus/AL)              SSEME,
,ING,Guaranteed Death Benefit UL II (MS)       8,
,ING,GDBUL II - Pay to 100  (MS)               P,
,ING,GDBUL II NY - Pay to 65  (MS)             Q,
,ING,GDBUL II - 20 Pay  (MS)                   R,
,ING,GDBUL II - 10 Pay  (MS)                   SSEMP,
,ING,Guaranteed Death Benefit UL II  Plus      8,
,ING,GDBUL II - Pay to 100  (Plus/MS)          P,
,ING,GDBUL II NY - Pay to 65  (Plus/MS)        Q,
,ING,GDBUL II - 20 Pay  (Plus/MS)              R,
,ING,GDBUL II - 10 Pay  (Plus/MS)              SSETE,
,ING,Guaranteed Death Benefit UL II            8,
,ING,GDBUL II - Pay to 100                     P,
,ING,GDBUL II NY - Pay to 65                   Q,
,ING,GDBUL II - 20 Pay                         R,
,ING,GDBUL II - 10 Pay                         SSETP,
,ING,Guaranteed Death Benefit UL II  Plus      8,
,ING,GDBUL II - Pay to 100  (Plus)             P,
,ING,GDBUL II NY - Pay to 65  (Plus)           Q,
,ING,GDBUL II - 20 Pay  (Plus)                 R,
,ING,GDBUL II - 10 Pay  (Plus)                 SSMMP,
SE,Pre,ier LT Suite 10-Year  (P+ / 4/2007)       3,
,Pre,ier LT Suite 15-Year  (P+)                4Compulife Hi,s
tori,May 2,12                              June 9# 2012Product Cod,e
C,Pr,duct Name                            Category,
,P,emier LT Suite 20-Year  (P+ / 4/2007)       5SMMT,
,P,emier LT Suite 10-Year  (4/2007)            3,
,P,emier LT Suite 15-Year                      4,
,P,emier LT Suite 20-Year  (4/2007)            5SMPP,
,L,Protector 10-Year  (Preferred Plus)        3,
,L,Protector 15-Year  (Preferred Plus)        4,
,L,Protector 20-Year  (Preferred Plus)        5,
,L,Protector 30-Year  (Preferred Plus)        7SMPT,
,L,Protector 10-Year                          3,
,L,Protector 15-Year                          4,
,L,Protector 20-Year                          5,
,L,Protector 30-Year                          7SMTP,
,L,Security Plus 10-Year  (Plus)              3,
,L,Security Plus 15-Year  (Plus)              4,
,L,Security Plus 20-Year  (Plus)              5,
,L,Security Plus 30-Year  (Plus)              7SMTT,
,L,Security Plus 10-Year                      3,
,L,Security Plus 15-Year                      4,
,L,Security Plus 20-Year                      5,
,L,Security Plus 30-Year                      7SMZP,
,L,Security Plus 10-Year  (Plus / NY)         3,
,L,Security Plus 15-Year  (Plus / NY)         4,
,L,Security Plus 20-Year  (Plus / NY)         5,
,L,Security Plus 30-Year  (Plus / NY)         7SMZT,
,L,Security Plus 10-Year  (NY)                3,
,L,Security Plus 15-Year  (NY)                4,
,L,Security Plus 20-Year  (NY)                5,
,L,Security Plus 30-Year  (NY)                7STAR,
,S,arLife Gold One-Cost-To-Age-95 Term         FSTOE,
,S,onebridge Term - 10  (Pfd Elite)            3,
,S,onebridge Term - 15  (Pfd Elite)            4,
,S,onebridge Term - 20  (Pfd Elite)            5,
,S,onebridge Life - 30  (Pfd Elite)            7,
,S,onebridge Term - 20  (Elite / w/ROP)        K,
,S,onebridge Life - 30  (Elite / w/ROP)        MSTON,
,S,onebridge Term - 10 Year                    3,
,S,onebridge Term - 15 Year                    4,
,S,onebridge Term - 20 Year                    5,
,S,onebridge Term - 30 Year                    7,
,S,onebridge Term - 20 Year with ROP           K,
,S,onebridge Term - 30 Year with ROP           MSTOP,
,S,onebridge Term - 10  (Pfd Plus)             3,
,S,onebridge Term - 15  (Pfd Plus)             4,
,S,onebridge Term - 20  (Pfd Plus)             5,
,S,onebridge Term - 30  (Pfd Plus)             7,
,S,onebridge Term - 20  (Pf Plus / w/ROP)      K,
,S,onebridge Term - 30  (Pf Plus / w/ROP)      MSTRA,
,V,lueLife Gold  ($10K-$75)                    FSTWN,
,S,mplified Issue Term - 15 Year               4,
,S,mplified Issue Term - 20 Year               5,
,S,mplified Issue Term - 25 Year               6Compulife,H
isto,- May,2012                              June 9# 2012Product C,o
de,de,roduct Name                            Category,
,,Simplified Issue Term - 30 Year               7SUNS,
,,Select Term to 95 Plus                        1SUSN,
,,Term 10 - 10 Year Term                        3,
,,Term 20 - 20 Year Term                        5SUSP,
,,Preferred Elite Term 10                       3,
,,Preferred Elite Term 20                       5SYMB,
,,10 Year Level Term  (Preferred Best/05)       3,
,,15 Year Level Term  (Preferred Best/05)       4,
,,20 Year Level Term  (Preferred Best/05)       5,
,,30 Year Level Term  (Preferred Best/05)       7SYME,
,,10 Year Level Term  (2005)                    3,
,,15 Year Level Term  (2005)                    4,
,,20 Year Level Term  (2005)                    5,
,,30 Year Level Term  (2005)                    7SYMP,
,,10 Year Level Term  (Preferred Plus/05)       3,
,,15 Year Level Term  (Preferred Plus/05)       4,
,,20 Year Level Term  (Preferred Plus/05)       5,
,,30 Year Level Term  (Preferred Plus/05)       7SYOB,
,,10 Year Level Term  (Pfd Best / WA)           3,
,,15 Year Level Term  (Pfd Best / WA)           4,
,,20 Year Level Term  (Pfd Best / WA)           5,
,,30 Year Level Term  (Pfd Best / WA)           7SYOE,
,,10 Year Level Term  (WA)                      3,
,,15 Year Level Term  (WA)                      4,
,,20 Year Level Term  (WA)                      5,
,,30 Year Level Term  (WA)                      7SYOP,
,,10 Year Level Term  (Pfd Plus / WA)           3,
,,15 Year Level Term  (Pfd Plus / WA)           4,
,,20 Year Level Term  (Pfd Plus / WA)           5,
,,30 Year Level Term  (Pfd Plus / WA)           7SZMB,
,,10 Year Level Term  (Preferred Best)          3,
,,15 Year Level Term  (Preferred Best)          4,
,,20 Year Level Term  (Preferred Best)          5,
,,30 Year Level Term  (Preferred Best)          7SZME,
,,10 Year Level Term                            3,
,,15 Year Level Term                            4,
,,20 Year Level Term                            5,
